Fideid,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag
2122979,Borsato_AnaCarolinaTeodoro,BRA,F,1998,,1845,1778,1773,wi
2119439,Cathcart_Jessica,BRA,F,1993,,1845,,,wi
2107856,DeOliveira_AnaPaula,BRA,F,1992,WCM,1845,,1827,wi
1216872,Dodan_Mihaela,ROU,F,1990,,1845,,,
24615161,Gamisch_Laura,GER,F,1996,,1845,,,wi
12407526,Ho_ThiTinh,VIE,F,1994,,1845,,,wi
24159441,Loginova_Lubov,RUS,F,1993,,1845,,,wi
24284912,Melnikova_DianaV,RUS,F,1980,,1845,1921,1736,
5064678,Nupur_Suri,IND,F,1991,,1845,,,wi
12805360,Setikiene_Grazina,LTU,F,1957,,1845,1813,1531,wi
21852650,Siekanska_Maria,POL,F,2007,,1845,1609,1530,
4108205,Sviridova_Irina,RUS,F,1983,,1845,,,wi
24149624,Titarenko_Irina,RUS,F,1970,,1845,1847,1832,wi
2288567,AlmagroGuardia_Elena,ESP,F,1991,,1844,,,wi
34174564,Berezhnaya_Veronika,RUS,F,1999,,1844,1826,1810,wi
4119746,Bortkevich_Nadezhda,RUS,F,1960,,1844,,,wi
22261184,CabanillasRoca_Fanny,ESP,F,1982,,1844,,1763,wi
4400879,Cardona_Carolina,COL,F,1991,,1844,,,wi
4919483,Gonchigdorj_Byambaa,MGL,F,1957,,1844,,,wi
24173436,Ikonnikova_Maria,RUS,F,2001,,1844,1696,1707,wi
10212590,Jannatul_Ferdous,BAN,F,2005,WCM,1844,1673,1710,
12947504,Kloster_Elisabeth,GER,F,1964,,1844,,,wi
4502310,Kyrge_Kersti,EST,F,1966,,1844,1812,,
24126624,Maidanova_Irina,RUS,F,1994,,1844,,,wi
3816370,MostaceroVelarde_Isabella,PER,F,2001,WFM,1844,,1747,
1175386,Pluta_Natalia,POL,F,1999,,1844,1722,1838,
637530,Roos_Louise,FRA,F,1984,,1844,,,
35059793,VavalAaditi,USA,F,2006,,1844,1278,1397,
4406192,Zamora_Isabela,COL,F,1995,,1844,,,wi
21807698,Zarebska_Lena,POL,F,2004,,1844,1810,1616,
54112540,Zelenskaya_Anastasiya,RUS,F,2004,,1844,1820,1853,
24220833,Zorina_Elizaveta,RUS,F,1994,,1844,1857,1821,wi
1615688,Anker_Christin,AUT,F,1993,,1843,1826,1786,
12977144,Berelowitsch_Dana,GER,F,2003,,1843,,,
2902362,Bratimirova_Dimitrinka,BUL,F,1958,,1843,,,
818143,Calisi_Elia,ITA,F,1974,,1843,,,wi
20670486,Chittier_Celine,FRA,F,1986,,1843,,,wi
4654285,Dorn_Kathrin,GER,F,1974,,1843,,,wi
2300214,Finnbogadottir_TinnaKristin,ISL,F,1991,,1843,1806,1841,
1508229,Hansen_ErleAndreaMarki,NOR,F,1996,,1843,,1879,
316121,Hlavacova_Lucie,CZE,F,1982,,1843,1858,,wi
2402181,Hughes_Rhian,SCO,F,1994,WFM,1843,1811,1773,wi
12996300,Kimpel_Janine,AUT,F,1982,,1843,1899,1687,
24145173,Kireeva_Ljubov,RUS,F,1951,,1843,1919,1779,
14544776,Koksa_Jelena,CRO,F,2004,,1843,1584,1728,
14201283,Kuchkarova_Yana,UZB,F,1987,,1843,,,wi
1105590,Marks_Zofia,POL,F,1955,,1843,1740,,wi
22244476,MartinezHernandez_Paula,ESP,F,1997,,1843,1695,,
13300709,Mirzabekyan_Svetlana,ARM,F,1995,,1843,1901,1900,wi
5211603,Palero_MaryIsrael,PHI,F,1992,,1843,,,wi
14113104,Shagbazyan_Tatevik,UKR,F,1991,,1843,,,wi
4105907,Terekhina_Nataliya,RUS,F,1989,,1843,,,wi
326666,Umancova_Barbora,CZE,F,1984,,1843,,,wi
24634166,Wassermann_Lisa,GER,F,1988,,1843,,,wi
13705628,Albekova_Dilyara,KAZ,F,1998,,1842,1760,1710,wi
1207806,Berintan_Teodora,ROU,F,1991,,1842,,,wi
2062224,Eng_Rachael,USA,F,1998,,1842,,,wi
24135542,Golubeva_Maria,RUS,F,1997,,1842,1913,1894,wi
1148290,Gora_Antonina,POL,F,1997,,1842,1714,1633,
5043417,HarshiniRamakrishna,IND,F,1992,,1842,,,wi
54106079,Kochetkova_Anastasia,RUS,F,2002,,1842,1832,1849,wi
4002970,Kremer_Nadine,LUX,F,1994,,1842,1894,1863,
22244727,LafuenteCalvillo_Andrea,ESP,F,1997,,1842,,1851,
1132415,Lasut_Paulina,POL,F,1990,,1842,,,wi
54115493,Loginova_Yulia,RUS,F,1998,,1842,1787,1843,wi
13607375,Macharashvili_Ia,GEO,F,1980,,1842,,,wi
34149594,Marakovskaia_Aleksandra,RUS,F,1998,,1842,1762,1816,wi
24131539,Muratova_Irina,RUS,F,1991,,1842,,,wi
254720,Musabayeva_Diana,BEL,F,2007,,1842,1517,1624,
8400474,Ortiz_KatherineBerenice,HON,F,1995,WFM,1842,,1793,wi
3902790,PatinoGarcia_Carols,VEN,F,1997,,1842,1754,1658,wi
1136526,Rosiak_Agata,POL,F,1992,,1842,1715,1810,
26081369,Sabiani_Chjara,FRA,F,2003,,1842,1780,1776,
1613960,Saler-Grafenberger_Elisabeth,AUT,F,1958,,1842,,1840,
6506062,ShihGould_Annie,CRC,F,2004,WCM,1842,1621,1570,
24114600,Stefanova_Ekaterina,RUS,F,1986,,1842,,,wi
34119741,Usacheva_Glafira,RUS,F,2003,,1842,1920,1898,
2119277,Valcarenghi_Cristina,BRA,F,1988,,1842,1898,1829,wi
24677329,Voss_Janine,GER,F,1991,,1842,,,wi
7118376,AYUVIRYAVASTHITALITHAANDRIANY,INA,F,2003,,1841,,,wi
14414937,Babic_Masa,BIH,F,2008,WCM,1841,1866,1716,
13705890,Balakanova_Gulnar,KAZ,F,1979,WFM,1841,1979,1863,
1138707,Bukwa_Karolina,POL,F,1990,,1841,,,wi
206008,DeGueldre_Silvie,BEL,F,1986,,1841,,,wi
5103835,DelgadoAyala_MariaAdriana,MEX,F,1995,WIM,1841,,,wi
699691,Ezanno_Morgane,FRA,F,1990,,1841,,,wi
24152765,Kaurova_Anna,RUS,F,1996,,1841,,,wi
423050,Keen_Cosima,ENG,F,1999,,1841,1826,,wi
24129470,Kotova_Larisa,RUS,F,1987,,1841,1818,1645,wi
3602990,LogronoAguilar_Nathaly,ECU,F,1989,,1841,,,wi
1131753,Moranda_Katarzyna,POL,F,1983,,1841,,,wi
2400405,Morrison_LynneGP,SCO,F,1957,,1841,,,wi
3902110,OsorioPanda_IntinustaA,VEN,F,1990,,1841,,,wi
5087775,PiyaliGhosh,IND,F,1981,,1841,,,wi
3505618,PonceApesteguia_FarahM.,CUB,F,1977,,1841,,,wi
24674095,Schuster_Rebekka,GER,F,1985,,1841,,,
3200434,Setiabudi_Megan,AUS,F,1996,WFM,1841,1765,1725,wi
4700597,Shabanaj_Alda,ALB,F,1983,WFM,1841,,,wi
2900840,Shivacheva_Donika,BUL,F,1999,,1841,1857,1872,
4219848,Sirnioti_Georgia,GRE,F,1991,,1841,,,wi
1195522,Szelag_Zuzanna,POL,F,2001,,1841,1728,1644,
1133691,Tabola_Marta,POL,F,1986,,1841,,,wi
14606437,Vucko_Maja,SLO,F,1984,,1841,1827,1816,
11603585,Zilajeva_Veronika,USA,F,1999,,1841,,1624,
2296055,ArceCalva_Elvira,ESP,F,1992,,1840,,1798,
24143243,Chizha_Olga,RUS,F,1992,,1840,1811,1753,wi
24112623,Danilova_IrinaM,RUS,F,1993,,1840,1834,1867,wi
46618961,Fathima_Abdeen,IND,F,2000,,1840,1536,1449,
12981982,Fock_Amina,GER,F,2003,,1840,1768,1733,
3408205,FuentesInzunza_Lesly,CHI,F,1987,WFM,1840,1906,1848,
12926418,Giebel_Christine,GER,F,1969,,1840,,1849,
25010867,Harivardhini_I,IND,F,1999,,1840,1533,1512,
8610339,Hu_Yue,CHN,F,2001,,1840,,,wi
25728890,IshviAggarwal,IND,F,2005,,1840,1387,1695,
4500130,Korban_Katrina,EST,F,1997,,1840,1842,1855,wi
227285,Lagaert_Lisa,BEL,F,1996,,1840,,,wi
945927,Milovanovic_Marica,SRB,F,1996,,1840,,,
13905287,Mocanu_Valeria,MDA,F,2002,,1840,1533,1634,
5110823,MorenoRamirez_JanethEunice,MEX,F,1991,WCM,1840,,,wi
7124520,Nabila_AuliaPutri,INA,F,2004,,1840,,,
14611660,Petauer_Eva,SLO,F,1998,,1840,1681,1655,
8605386,Ren_XiaoYi,CHN,F,1996,,1840,,,wi
4403274,Romero_Daniela,COL,F,1997,,1840,1866,1705,
4900146,SoyolmaaDashdondog,MGL,F,1965,WCM,1840,1898,1776,wi
1041517,Vlaming_Halana,NED,F,1997,,1840,,1890,wi
24608009,Zabarska_Natalia,GER,F,1986,,1840,,,wi
142603,Bank_Valeria,ARG,F,2002,,1839,1761,1613,
1129414,Bartosik_Joanna,POL,F,1984,,1839,,,wi
6336426,Dai_Irmak,TUR,F,1998,WCM,1839,1802,1933,wi
10623310,Ehab_Tasneem,EGY,F,1998,WIM,1839,1664,1704,wi
6101488,GranadosDiaz_MariaEsther,NCA,F,1995,WIM,1839,1827,1868,
30935016,Herman_Sara,USA,F,2002,,1839,,,
12401668,Le_ThanhThao,VIE,F,1993,WFM,1839,,,wi
24653560,Mader_Lena,GER,F,1977,,1839,1780,1663,
4406370,MaldonadoBarrera_LinaEulalia,COL,F,1995,,1839,,,wi
4407113,OrtegonVillacorte_Daniela,COL,F,1993,,1839,1872,1866,
22202447,PardoSimon_Leticia,ESP,F,1992,,1839,,,wi
657620,RomainDelval_Emeline,FRA,F,1987,,1839,,,wi
3516474,SanchezFerrer_Montserrat,CUB,F,1999,,1839,,,wi
8700125,Tembo_Epah,ZAM,F,1993,WIM,1839,1827,1814,wi
12400807,Tran_LeTuUyen,VIE,F,1990,,1839,,,wi
24199966,Vetokhina_Sofia,RUS,F,2005,,1839,1744,1828,
12558176,AbdZadeh_Mohaddeseh,IRI,F,,,1838,,,wi
4212746,Anastasopoulou_Andrianna,GRE,F,1995,,1838,,,
20694016,Beda_Salome,FRA,F,1999,,1838,,,wi
2110989,Correa_ArianeMiranda,BRA,F,1990,,1838,1837,1806,wi
34127060,Gyrgenova_Ekaterina,RUS,F,2002,,1838,1778,1787,wi
24692344,Jermann_Isabel,GER,F,1997,,1838,,,wi
4612558,Just_Gabriele_Dr.,GER,F,1936,,1838,,,
34165948,Kudryavtseva_Mariya,RUS,F,2003,,1838,1774,1734,
3938387,LopezHernandez_FabiolaIrali,VEN,F,1992,,1838,1865,,wi
73006971,Mazzini_Katarina,SLO,F,2003,,1838,1613,1481,
5018676,Meenu_Rajendran,IND,F,1989,,1838,1765,,
1270302,Nobis_Anna,GER,F,1999,,1838,,,wi
24165441,Nosovskaya_Anna,RUS,F,1996,,1838,,,wi
2501333,Quinn_Deborah,IRL,F,1969,,1838,,,wi
4624750,Sancar_Alina,GER,F,1994,,1838,,,wi
4701585,Shuqja_Klean,ALB,F,2006,WCM,1838,1566,1760,
2251515,TormosBeltran_MariaTeresa,ESP,F,1979,,1838,,,
24691461,Aden_Dagmar,GER,F,1965,,1837,1860,1942,
652520,Baujard_Anne,FRA,F,1988,,1837,,,wi
12931594,Brand_Kathrin,GER,F,1984,,1837,,,
1219472,Ciungan_Diana-Alexandra,ROU,F,1998,,1837,1744,1765,
687103,Coudray_Carine,FRA,F,1973,,1837,,,wi
641332,Delinotte_Axelle,FRA,F,1984,,1837,,,wi
5101735,EstradaGaspar_AriadnaMaria,MEX,F,1994,,1837,,,wi
12807737,Gailiunaite_Saule,LTU,F,2000,,1837,1877,1804,wi
14700204,Hotami_Mutriba,TJK,F,1997,,1837,1676,1737,
13902059,Iurascu_Mihaela,MDA,F,1989,,1837,,,wi
9900667,Konara_Harshani,SRI,F,1987,,1837,,,
2300370,Kristinardottir_ElsaMaria,ISL,F,1989,,1837,1837,1967,
24159298,Krylova_Elisaveta,RUS,F,1997,,1837,1813,,wi
5036577,KumariRama,IND,F,1993,,1837,,,wi
4156609,Kuteneva_Galina,RUS,F,1946,,1837,1906,1890,wi
12401340,Le_ThiHoa,VIE,F,1992,,1837,,,wi
2280426,MarcoFrancisco_Miriam,ESP,F,1988,,1837,,1771,wi
12951951,Morio_Estelle,GER,F,1998,,1837,,,
14205408,Narzikulova_Gulhae,UZB,F,1997,,1837,1784,1790,
34100587,Nugamanova_Rozalia,RUS,F,1999,,1837,1742,1659,
4147448,Nurieva_Amina,RUS,F,1993,,1837,,,wi
4903943,OtgonsuvdBatsaikhan,MGL,F,2000,WFM,1837,1754,1778,wi
4909909,Oyunchimeg_Gungaadash,MGL,F,1964,,1837,1816,1838,wi
1138065,Pawlicka_Alicja,POL,F,1990,,1837,,,wi
3301346,Prado_Alexandra,BOL,F,1995,WCM,1837,1860,1667,
44186835,Pugacheva_Natalia,RUS,F,1992,,1837,1697,1622,wi
337730,Simonova_Adela,CZE,F,1992,,1837,1853,1818,wi
1270593,Stoer_Agnes,GER,F,1993,,1837,,,
1271730,Stoll_Katja,GER,F,1996,,1837,,,wi
14157950,Tokarenko_Ariana,UKR,F,1998,,1837,,,wi
4127617,Zabara_Anna,RUS,F,1992,,1837,,,wi
126411,Zalimben_MariaLuz,ARG,F,1997,,1837,1857,,wi
4407032,AgudeloRodriguez_CarmenEmilia,COL,F,1990,,1836,,,wi
1312820,Andersen_Randi,SUI,F,1968,,1836,,,wi
5007089,AnjaliR.Sagar,IND,F,1970,,1836,1736,1737,
13403753,Baghirova_Khatun,AZE,F,1997,WCM,1836,1851,1739,
12905429,Bork_Sophie,GER,F,1998,,1836,,,wi
3600947,BritoHeredia_Danya,ECU,F,1995,,1836,,,wi
14509822,Detelic_Maja,CRO,F,1985,,1836,,,wi
9200606,ElFlow_Khuloud,LBA,F,1992,WFM,1836,,,wi
24173746,Fokina_Elina,RUS,F,2001,,1836,1815,1710,wi
34106690,Gizova_Ulyana,RUS,F,1997,,1836,1858,,wi
2263521,HerreroCrespo_Mercedes,ESP,F,1977,,1836,,,wi
2137984,Hoshino_Karen,JPN,F,2001,WFM,1836,1708,1666,
2216795,JoverFuentes_Conchita,ESP,F,1961,,1836,,,
11603569,Kane_Marta,LAT,F,1994,,1836,1784,1687,
24128422,Leolko_Valeria,RUS,F,1974,,1836,1715,1748,wi
2501775,MenonJayadev_Poornima,IRL,F,1992,WFM,1836,,,wi
12407232,Nguyen_ThiThaoLinh,VIE,F,1993,,1836,,,wi
2811138,Porat_Hen,ISR,F,1997,,1836,1921,,wi
14132087,Protsyuk_Svitlana,UKR,F,1995,,1836,1763,1845,wi
14605350,Ramadani_Sarah,SLO,F,1999,,1836,1840,2012,wi
12802301,Ramanauskaite_Giedre,LTU,F,1982,,1836,1778,1743,wi
3514587,RodriguezPerez_Roxalia,CUB,F,1996,,1836,,,wi
16200594,Rudolph_Eva,GER,F,2004,,1836,,,
24533190,RuizPardo_Claudia,ESP,F,2006,,1836,1624,1501,
332291,Sabolova_Gabriela,CZE,F,1992,,1836,1873,1744,
5213401,SanDiego_JerlynMae,PHI,F,2005,,1836,1670,1665,
3607798,SarmientoRobles_Paula,ECU,F,1999,WFM,1836,,1845,
14123070,Shystarova_Svitlana,UKR,F,1984,,1836,1813,1740,
951048,Soklovacki_Marija,SRB,F,1974,,1836,,,
13605453,Sulamanidze_Mariam,GEO,F,1993,,1836,,,wi
13304496,Vardanyan_Marlena,ARM,F,1941,,1836,,,wi
1047558,Waardenburg_Feline,NED,F,2000,,1836,1750,1773,
24633992,Walther_Madlen,GER,F,1982,,1836,,,wi
1124846,Zajkowska_Olga,POL,F,1985,,1836,1802,1632,wi
24136670,Zamalova_Ramilya,RUS,F,1998,,1836,,1810,wi
24616826,Buechle_Regina,GER,F,1961,,1835,,,wi
3509699,CastilloCalvet_Lisandra,CUB,F,1986,,1835,,,
13606530,Chanturia_Ani,GEO,F,1999,,1835,1867,1555,wi
34165751,Dergileva_Ekaterina,RUS,F,2001,,1835,,,wi
1194950,Filipska_Maja,POL,F,2003,,1835,1560,1611,
7118406,FIRDYAFEBRIYANTI,INA,F,2003,,1835,,,wi
712329,Horvath_IlonaKlara,HUN,F,1996,,1835,,1831,
5023270,Kajal_Basak,IND,F,,,1835,,,wi
730459,Keszler_Brigitta,HUN,F,1990,,1835,,,wi
12543640,Kiana_Arab,USA,F,2000,WCM,1835,1859,1785,
14511002,Mance_Jelena,CRO,F,1987,,1835,1832,,wi
24634158,Mohr_Fides,GER,F,1993,,1835,,,wi
14128802,Mukhtarova_Anastasiia,UKR,F,2000,,1835,1839,1773,wi
8200149,Naipal_Victoria,SUR,F,1989,WFM,1835,,,wi
14124114,Pershina_Ljudmila,UKR,F,1991,,1835,,,wi
4667000,Pump_Karen,GER,F,1979,,1835,,,wi
3510158,RodriguezAlfonso_Lianet,CUB,F,1990,,1835,,1806,wi
1128728,Zawadka_Agata,POL,F,1987,,1835,,,wi
24115665,Zyablitskaya_Maria,RUS,F,1986,,1835,,1832,wi
13707493,Bazylova_Anara,KAZ,F,1992,,1834,,,wi
3306526,Condori_AnaPaula,BOL,F,2003,WCM,1834,,1586,
13502131,Davydova_Natalia,BLR,F,1982,WFM,1834,,,wi
4206770,Deli_EleannaRatzvika,GRE,F,1976,,1834,,,
726907,Elek_Monika,HUN,F,1986,,1834,,,wi
6401074,JosePolanco_Kenia,MNC,F,1985,WCM,1834,1827,1883,
24638676,Kanibalotska_YeyzavetaElisabet,GER,F,1936,,1834,,,
648353,Lofi_Sarah,FRA,F,1984,,1834,,,wi
3908208,LucesCamargo_RosselysAlejandra,VEN,F,1999,,1834,1722,1794,
3406644,MaturanaCastro_Daniela,CHI,F,1987,,1834,,,wi
3303888,Molina_Jessica,BOL,F,2000,WFM,1834,1758,1627,
14928450,Nadzamova_Sofia,SVK,F,2001,,1834,1756,1764,wi
10700366,Nevska_Gerda,GCI,F,1988,,1834,1820,1838,
13518780,Norman_Kseniya,BLR,F,2007,,1834,1496,1493,
5108373,PadillaGarcia_CeciliaXasive,MEX,F,1991,,1834,,,
2263556,PauGiralda_Olga,ESP,F,1972,,1834,,,wi
1134396,Podymska_Emilia,POL,F,1986,,1834,,,wi
14546604,Putar_Lara,IRL,F,2007,,1834,1516,1638,
3800393,Rosales_Pierina,PER,F,1998,WFM,1834,,1777,wi
5217962,Sebastian_MhageGerriahlou,PHI,F,2005,,1834,1414,1391,
119296,Strgacich_Aylen,ARG,F,1999,WFM,1834,1819,1796,
3901360,TellecheaPena_JessicaBriseida,VEN,F,1985,,1834,,,wi
13605470,Tevzadze_Mariam,GEO,F,1993,,1834,1982,1839,
12406848,Tran_ThiDiemQuynh,VIE,F,2001,WFM,1834,1693,1727,
24126403,Vilkova_Maria,RUS,F,1991,,1834,,1818,wi
4671678,Yanik_Emine,TUR,F,1976,WFM,1834,1805,,wi
34118877,Akulova_Taisiya,RUS,F,2004,,1833,1667,1636,
1261002,Batagan_Ilinca-Petra,ROU,F,2005,,1833,1672,1617,
1271766,Blaschke_Franziska,GER,F,1996,,1833,,,wi
698172,Colin_Stephanie,FRA,F,1981,,1833,,,wi
16244729,Heutling_Elina,GER,F,2005,,1833,,,
30931134,Hu_Emily,USA,F,2002,,1833,,,
1128566,Kaniak_Monika,POL,F,1989,,1833,1798,1618,
14913232,Koscelanska_Maria,SVK,F,1990,,1833,1927,,
14102030,Kosyachenko_Olga,UKR,F,1990,,1833,,,wi
11603470,Maklakova_Nellija,LAT,F,1981,,1833,1784,1832,
1193953,Michalska_Aleksandra,POL,F,2002,,1833,1570,1688,
4175450,Nikitina_Aleksandra,RUS,F,1981,,1833,,1901,wi
1215981,Paduraru_Veronica,ROU,F,1986,,1833,,,wi
5004365,Singh_Neha,IND,F,1980,,1833,,,
24174262,Spiridonova_Yana,RUS,F,2001,,1833,1724,1767,wi
5067421,Vanessa_D`souza,IND,F,1995,,1833,,,wi
2054795,Vigna_Liza,FRA,F,2001,,1833,1506,1589,wi
1615416,Vokroj_Gabriela,AUT,F,1957,,1833,,,wi
1134507,Wiczynska_Aneta,POL,F,1990,,1833,,,wi
4696018,Wunderlich_Verena,GER,F,1966,,1833,,,wi
34106607,Zhemchuzhina_Elizaveta,RUS,F,2001,,1833,1749,1723,wi
14135833,Zibrova_Oksana,UKR,F,1968,,1833,,,wi
10610529,Abdelmenaem_Sohayla,EGY,F,1997,WFM,1832,1737,1698,wi
710490,Adam_Olga,HUN,F,1980,,1832,,,
7602103,AhmadMurad_FatemaAlzahraa.,SYR,F,2002,,1832,1568,1596,wi
13402366,Beydullayeva_Rafiga,AZE,F,1984,,1832,,,wi
302813,Boskova_Herta,CZE,F,1930,,1832,,,wi
699330,Cecillon_Margot,FRA,F,1990,,1832,,,
644510,DurantTatard_Marie,FRA,F,1988,,1832,,1826,
4501560,Hanzatjan_Elvira,EST,F,1995,,1832,1710,1730,wi
3207005,Harris_Rebecca,AUS,F,1989,WFM,1832,,,wi
14301920,Hattingh_Angelique,RSA,F,1992,WFM,1832,,,wi
325635,Holoubkova_Kamila,CZE,F,1989,,1832,,,wi
24182567,Khrisanfova_Alena,RUS,F,1985,,1832,,,wi
34188760,Kombar_Mariya,RUS,F,2004,,1832,1694,1806,
3311589,Mamani_Anahi,BOL,F,2004,WFM,1832,,1586,
1192051,Marcinczyk_Monika,POL,F,2004,WCM,1832,1704,1683,
6400574,MunozSantana_Doribel,DOM,F,1983,WCM,1832,,1902,wi
4300882,Otene_Edith,NZL,F,1950,,1832,,,wi
14909499,Petrigacova_Daniela,SVK,F,1989,,1832,1810,,
24147770,Prilepina_Tatyana,RUS,F,1996,,1832,1836,,wi
309931,Ryvova_Anna,CZE,F,1970,WFM,1832,1867,1882,
347167,Sikorova_Alena,CZE,F,1949,,1832,,,wi
2262401,SoleForteza_Jana,ESP,F,1985,,1832,,,wi
5025532,Tejaswini_ReddyS.,IND,F,1995,,1832,,,wi
13500600,Zaytseva_Kira,BLR,F,1997,,1832,1748,1898,wi
34331980,Anisova_Mariya,RUS,F,1988,,1831,,,wi
34133817,Arbynova_Agniya,RUS,F,1999,,1831,1811,1799,wi
1104926,Autowicz_Boguslawa,POL,F,1964,,1831,,,wi
5212480,Canape_YnnaSophia,PHI,F,,,1831,1784,1736,wi
2265117,GarciaGranero_Ana,ESP,F,1986,,1831,,,wi
13402943,Gurbanova_Laman,AZE,F,1990,,1831,,,wi
34400940,Guseva_Oksana,RUS,F,1974,,1831,1694,,
14926628,Halamova_Maria,SVK,F,1996,,1831,1787,,wi
727890,Hegyvari_Brigitta,HUN,F,1983,,1831,,,
14122545,Ivanova_Svetlana,UKR,F,1986,,1831,1829,,wi
1133799,Jadanowska_Beata,POL,F,1988,,1831,,,wi
14201275,Kim_Irina,UZB,F,1988,,1831,,,wi
4118898,Kogan_Elvira,RUS,F,1971,,1831,1610,1739,
322385,Mala_Anna,CZE,F,1990,,1831,1920,1875,
22242279,MauleonCarranza_Nerea,ESP,F,1982,,1831,,,wi
1138359,Nawrot_Elzbieta,POL,F,1992,,1831,,,wi
14206951,Oblaeva_Gulzoda,UZB,F,1997,,1831,,,wi
5104408,PerezTrinidad_CarmenDaniela,MEX,F,1992,,1831,,,wi
841412,Polin_Giulia,ITA,F,1993,,1831,1777,1750,
727270,Racz_Judit,HUN,F,1982,,1831,,,wi
13500171,Razhkova_Anastasiya,BLR,F,1994,,1831,,,wi
25098160,SagarSiya,IND,F,2007,,1831,1442,1334,
5115574,SanchezMatias_NuriaAnge,MEX,F,1996,WCM,1831,1807,,wi
5001102,Shoumi_Mukerjee,IND,F,1998,,1831,1813,1871,wi
1711946,Tadjerbashi_Kamelia,SWE,F,1987,,1831,,,wi
2908425,Tsvetkova_Svetlana,BUL,F,1987,,1831,,,wi
412830,Wang_Maria,ENG,F,1996,,1831,,,wi
1104683,Wesolowska_Hanna,POL,F,1956,WFM,1831,1749,,
1131680,Bator_Magdalena,POL,F,1990,,1830,,,wi
13604236,Bibilashvili_Lali,GEO,F,1985,WCM,1830,1688,1725,
654779,Cloarec-Hubert_Audrey,FRA,F,1988,,1830,,,
5216290,Derotas_VicGlysen,PHI,F,2001,,1830,1766,1829,
3901262,GarciaLaRosa_LorenaEstefania,VEN,F,1986,WCM,1830,,1975,wi
12955850,Hiebsch_Catalina_Dr.,GER,F,1967,,1830,,,
34127639,Ivanova_Elina,RUS,F,2002,,1830,1557,1601,wi
1149334,Jaskiewicz_Kamila,POL,F,1997,,1830,1823,1740,wi
2113287,Kanzler_KarinaDanielaFerreira,BRA,F,1988,,1830,1893,1854,
13310437,Khachatryan_Marieta,ARM,F,2004,,1830,1822,1844,
5116945,LazoGomez_IngridShadani,MEX,F,1994,,1830,,,wi
13505742,Maltseva_Diana,BLR,F,1994,,1830,,,wi
10614842,Moaataz_Alaa,EGY,F,1994,,1830,,1799,wi
1270514,Moeller_Hannah,GER,F,2000,,1830,1655,1733,
2268485,MunozAngel_Anabel,ESP,F,1989,,1830,,,wi
14124530,Myronenko_Natalya,UKR,F,1984,WCM,1830,1846,1822,
24130605,Neporozhnyaja_Tatyana,RUS,F,1991,,1830,,,wi
1434144,Nicolajsen_Thea,DEN,F,1996,,1830,,,wi
6504396,NunezGonzalez_Neeshmy,CRC,F,1995,WCM,1830,1799,1723,wi
34147028,Pescherova_Snezhana,RUS,F,1998,,1830,,,wi
12400211,Pham_HongMinh,VIE,F,1996,WFM,1830,1810,1829,wi
865273,Restifo_Katiuscia,ITA,F,1974,,1830,1870,,
4197364,Samojlova_Galina,RUS,F,1942,,1830,1788,,wi
5107415,SolisMendoza_Mariana,MEX,F,1986,,1830,,,wi
910562,Stojanovic_MarijaZ,SRB,F,1984,,1830,,,wi
34127833,Suverneva_Aliona,RUS,F,2001,,1830,1792,1772,wi
1139738,Szerszen_Joanna,POL,F,1989,,1830,,,wi
4902467,Tsetsenbileg_Munkhbayar,MGL,F,2005,,1830,1531,1481,wi
366021,Vavrinkova_Eliska,CZE,F,2001,,1830,1648,1817,
1270049,Weber_Sandra,GER,F,1998,,1830,,,wi
1173030,Wilk_Oktawia,POL,F,1998,,1830,1659,1458,
13403370,Yelmarova_Natavan,AZE,F,1989,,1830,,,wi
24166014,Zhivotovskaya_Asya,RUS,F,1998,,1830,1819,1791,
24127183,Zlobina_Darya,RUS,F,1994,,1830,,,wi
2270579,ArmestoRobledo_BarbaraBelen,ESP,F,1987,,1829,1821,1736,wi
14117460,Babich_Evgeniya,UKR,F,1991,,1829,,,wi
394106,Bartosova_Hana,CZE,F,2002,,1829,1537,1788,
24173380,Dorofeeva_Nyurguiaana,RUS,F,2000,,1829,1743,1775,
32051808,FernandezRodriguez_Sara,ESP,F,2002,,1829,1513,1461,wi
12981966,Fock_Sana,GER,F,2001,,1829,1793,1650,
3901742,GarciaLaRosa_MariaEdelmira,VEN,F,1946,,1829,,1827,wi
14119307,Gonchar_Mariya,UKR,F,1993,,1829,1816,,wi
12804312,Juciute_Henrieta,LTU,F,1993,,1829,1862,1878,wi
30930120,Kokish_IrisRoberta,USA,F,1990,,1829,,,wi
16270576,Kuenle_Teresa,GER,F,1975,,1829,,,
871630,Lazzarini_Sabrina,ITA,F,1997,,1829,1918,1783,wi
24179078,Makarova_Darya,RUS,F,1997,,1829,1773,1766,wi
3902773,Mena_AilenOriana,AHO,F,1999,WFM,1829,1561,1534,
3522563,MoralesNeyra_Flora,CUB,F,1963,,1829,,1824,wi
12519448,Oboudi_Fereshteh,IRI,F,,,1829,,,wi
44190026,Pronkina_Aryuna,RUS,F,2000,,1829,1802,1760,wi
728489,Ruszin_Rita,HUN,F,1989,,1829,,,wi
5020905,Sathya_PriyaS.V.,IND,F,1992,,1829,,,wi
14944596,Sosovickova_Jana,SVK,F,2005,,1829,1704,1723,
